state,question_id,question_text,answer_label,pct
TX,105,What is your generic term for a sweetened carbonated beverage?,dope,0.07
TX,106,What do you call the act of covering a house or area in front of a house with toilet paper?,tp'ing,30.11
TX,106,What do you call the act of covering a house or area in front of a house with toilet paper?,rolling,6.9
TX,106,What do you call the act of covering a house or area in front of a house with toilet paper?,toilet papering,17.22
TX,106,What do you call the act of covering a house or area in front of a house with toilet paper?,wrapping,33.59
TX,106,What do you call the act of covering a house or area in front of a house with toilet paper?,papering,9.11
TX,106,What do you call the act of covering a house or area in front of a house with toilet paper?,bog rolling,0.14
TX,106,What do you call the act of covering a house or area in front of a house with toilet paper?,i have no word for this,1.78
TX,106,What do you call the act of covering a house or area in front of a house with toilet paper?,other,1.14
TX,107,What do you call a traffic jam caused by drivers slowing down to look at an accident or other diversion on the side of the road?,rubberneck,2.44
TX,107,What do you call a traffic jam caused by drivers slowing down to look at an accident or other diversion on the side of the road?,other,2.44
TX,107,What do you call a traffic jam caused by drivers slowing down to look at an accident or other diversion on the side of the road?,rubbernecking,22.35
TX,107,What do you call a traffic jam caused by drivers slowing down to look at an accident or other diversion on the side of the road?,"rubbernecking is the activity (slowing down and gawking) that causes the traffic jam, but i have no word for the traffic jam itself",61.89
TX,107,What do you call a traffic jam caused by drivers slowing down to look at an accident or other diversion on the side of the road?,gapers' block,0.57
TX,107,What do you call a traffic jam caused by drivers slowing down to look at an accident or other diversion on the side of the road?,gapers' delay,0.29
TX,107,What do you call a traffic jam caused by drivers slowing down to look at an accident or other diversion on the side of the road?,lookie lou,0.79
TX,107,What do you call a traffic jam caused by drivers slowing down to look at an accident or other diversion on the side of the road?,curiosity delay,0.21
TX,107,What do you call a traffic jam caused by drivers slowing down to look at an accident or other diversion on the side of the road?,gawk block,0.21
TX,107,What do you call a traffic jam caused by drivers slowing down to look at an accident or other diversion on the side of the road?,i have no word for this,8.81
TX,108,What vowel do you use in bag?,"[] as in ""sat""",95.72
TX,108,What vowel do you use in bag?,"[] as in ""set""",0.43
TX,108,What vowel do you use in bag?,"[e:] as in ""say""",3.42
TX,108,What vowel do you use in bag?,other,0.43
TX,109,What do you call the paper container in which you might bring home items you bought at the store?,bag,67.57
TX,109,What do you call the paper container in which you might bring home items you bought at the store?,sack,29.0
TX,109,What do you call the paper container in which you might bring home items you bought at the store?,poke,0.29
TX,109,What do you call the paper container in which you might bring home items you bought at the store?,other,3.14
TX,110,What do you call the night before Halloween?,gate night,0.14
TX,110,What do you call the night before Halloween?,trick night,0.14
TX,110,What do you call the night before Halloween?,mischief night,1.85
TX,110,What do you call the night before Halloween?,cabbage night,0.43
TX,110,What do you call the night before Halloween?,goosy night,0.07
TX,110,What do you call the night before Halloween?,devil's night,3.06
TX,110,What do you call the night before Halloween?,devil's eve,0.93
TX,110,What do you call the night before Halloween?,i have no word for this,88.75
TX,110,What do you call the night before Halloween?,other,4.63
TX,111,What do you call the end of a loaf of bread?,end,11.35
TX,111,What do you call the end of a loaf of bread?,heel,72.2
TX,111,What do you call the end of a loaf of bread?,crust,8.51
TX,111,What do you call the end of a loaf of bread?,nose,0.07
TX,111,What do you call the end of a loaf of bread?,butt,5.18
TX,111,What do you call the end of a loaf of bread?,i have no word for this,1.49
TX,111,What do you call the end of a loaf of bread?,other,1.21
TX,112,How do you pronounce the word for the type of drug that acts as central nervous system depressant and is used as a sedative or hypnotic? (Please do not look up the word in a dictionary before answering this question.),barbituate,77.1
TX,112,How do you pronounce the word for the type of drug that acts as central nervous system depressant and is used as a sedative or hypnotic? (Please do not look up the word in a dictionary before answering this question.),barbiturate,8.89
TX,112,How do you pronounce the word for the type of drug that acts as central nervous system depressant and is used as a sedative or hypnotic? (Please do not look up the word in a dictionary before answering this question.),i don't use either of these,12.52
TX,112,How do you pronounce the word for the type of drug that acts as central nervous system depressant and is used as a sedative or hypnotic? (Please do not look up the word in a dictionary before answering this question.),other,1.49
TX,113,amphitheater,f,42.32
TX,113,amphitheater,p,56.19
TX,113,amphitheater,other,1.49
TX,114,citizen,[s],31.03
TX,114,citizen,[z],67.9
TX,114,citizen,other,1.07
TX,115,"What do you call a point that is purely academic, or that cannot be settled and isn't worth discussing further?",a moot point,80.6
TX,115,"What do you call a point that is purely academic, or that cannot be settled and isn't worth discussing further?",a mute point,6.63
TX,115,"What do you call a point that is purely academic, or that cannot be settled and isn't worth discussing further?",either one of the above,1.21
TX,115,"What do you call a point that is purely academic, or that cannot be settled and isn't worth discussing further?",i have no idea,10.41
TX,115,"What do you call a point that is purely academic, or that cannot be settled and isn't worth discussing further?",other,1.14
TX,116,"How do you pronounce the -sp- sequence in ""thespian"" (the word meaning ""actor"")?","[sp] (as in ""desperate"")",76.12
TX,116,"How do you pronounce the -sp- sequence in ""thespian"" (the word meaning ""actor"")?","[zb] (rhymes with ""lesbian"")",23.17
TX,116,"How do you pronounce the -sp- sequence in ""thespian"" (the word meaning ""actor"")?",other,0.72
TX,117,What do you call the level of a building that is partly or entirely underground?,basement,68.59
TX,117,What do you call the level of a building that is partly or entirely underground?,cellar,0.78
TX,117,What do you call the level of a building that is partly or entirely underground?,"i use both, and they mean the same thing",6.98
TX,117,What do you call the level of a building that is partly or entirely underground?,"a basement is finished (for example with plastered or painted walls, carpets, etc.), whereas a cellar is unfinished (made up of bare stone or cement, used only for storage).",12.96
TX,117,What do you call the level of a building that is partly or entirely underground?,"a cellar has an outside entrance (some call this a ""bulkhead""), whereas a basement does not",9.54
TX,117,What do you call the level of a building that is partly or entirely underground?,other,1.14
TX,118,What do you call a drive-through liquor store?,brew thru,0.29
TX,118,What do you call a drive-through liquor store?,party barn,7.39
TX,118,What do you call a drive-through liquor store?,bootlegger,0.07
TX,118,What do you call a drive-through liquor store?,beer barn,21.39
